caseid_new,w1_weight_combo,w1_ppage,w1_ppgender_num,w1_married,w1_q24_met_online,w2_surveyed,w3_surveyed,w1_same_sex_couple_num,w1_relate_duration_in2017_years,w1_q34_score,w2_attrition_adj_weights,w3_attrition_adj_weight
1755759.0,0.7805615663528442,47.0,0,1.0,0.0,0,0,0.0,17.66666603088379,4.0,0.7667275965213776,0.7037667632102966
1756667.0,0.4670833051204681,44.0,0,0.0,1.0,1,1,1.0,13.5,5.0,0.4158997237682342,0.5185906887054443
1757463.0,0.8354032635688782,64.0,1,1.0,0.0,1,1,0.0,42.66666793823242,5.0,0.5930483341217041,0.5390110611915588
1757623.0,1.8979756832122805,67.0,1,1.0,0.0,1,1,0.0,43.16666793823242,4.0,2.5490951538085938,2.941016912460327
1757785.0,0.7880245447158813,55.0,0,1.0,0.0,1,1,0.0,31.66666603088379,5.0,0.4867428839206695,0.2956517338752746
1758271.0,1.218503713607788,35.0,0,1.0,0.0,1,0,0.0,11.333333015441896,5.0,1.1474045515060425,0.7037667632102966
1758551.0,0.8143712282180786,70.0,0,1.0,0.0,1,1,0.0,48.41666793823242,5.0,0.5682231187820435,0.4225863218307495
1759461.0,1.2280020713806152,55.0,0,1.0,0.0,0,0,0.0,25.33333396911621,5.0,0.7667275965213776,0.7037667632102966
1759763.0,0.8653683066368103,79.0,0,1.0,0.0,1,0,0.0,48.83333206176758,5.0,0.5957775115966797,0.7037667632102966
1760107.0,0.9280122518539428,38.0,0,1.0,0.0,1,1,0.0,16.75,5.0,0.5867762565612793,0.6312588453292847
1760115.0,0.9647619128227234,64.0,1,0.0,0.0,1,1,0.0,6.333333492279053,5.0,0.6759957671165466,0.7636485695838928
1760991.0,0.7493526935577393,79.0,0,1.0,0.0,1,1,0.0,18.08333396911621,5.0,0.5169672966003418,0.361966609954834
1761371.0,1.1352800130844116,21.0,1,0.0,0.0,1,1,0.0,0.6666666865348816,4.0,2.258729696273804,4.192268371582031
1761743.0,0.9442951679229736,35.0,0,1.0,0.0,1,1,0.0,16.91666603088379,5.0,0.8187316656112671,0.7023787498474121
1761763.0,0.8194595575332642,57.0,0,1.0,0.0,1,1,0.0,35.08333206176758,4.0,0.5574708580970764,0.4982935786247253
1762955.0,0.8759974241256714,57.0,1,1.0,0.0,1,1,0.0,28.16666603088379,5.0,0.6481171250343323,0.5858485102653503
1763355.0,1.0164374113082886,58.0,1,0.0,0.0,1,1,0.0,35.33333206176758,5.0,0.8160340189933777,0.8325082063674927
1765565.0,0.7805615663528442,51.0,0,0.0,0.0,0,0,0.0,11.833333015441896,5.0,0.7667275965213776,0.7037667632102966
1765719.0,0.4880002439022064,52.0,1,0.0,1.0,1,1,0.0,12.5,3.0,0.5151651501655579,0.4003080427646637
1765767.0,1.0199428796768188,84.0,1,1.0,0.0,1,1,0.0,40.5,5.0,0.7238820195198059,0.6740752458572388
1765905.0,0.8878704309463501,58.0,0,1.0,0.0,1,1,0.0,22.5,5.0,0.4671016931533813,0.4297642111778259
1767375.0,1.1137956380844116,79.0,1,1.0,0.0,1,1,0.0,49.75,4.0,1.1732487678527832,1.49600350856781
1768233.0,1.124085545539856,75.0,0,1.0,0.0,1,1,0.0,50.25,5.0,0.7168729305267334,0.6424837708473206
1768829.0,0.8516861796379089,72.0,0,1.0,0.0,1,1,0.0,48.5,5.0,0.4163426458835602,0.3909005224704742
1770495.0,0.8049858808517456,63.0,0,1.0,0.0,1,1,0.0,43.58333206176758,4.0,0.568122386932373,0.4286224544048309
1770769.0,1.0199428796768188,70.0,1,1.0,0.0,0,0,0.0,52.5,4.0,0.7667275965213776,0.7037667632102966
1771987.0,0.8886619210243225,50.0,0,1.0,0.0,0,0,0.0,20.33333396911621,4.0,0.7667275965213776,0.7037667632102966
1773811.0,1.0199428796768188,69.0,1,1.0,0.0,0,0,0.0,50.66666793823242,4.0,0.7667275965213776,0.7037667632102966
1774405.0,1.0635900497436523,40.0,1,1.0,1.0,1,1,0.0,18.08333396911621,3.0,1.0127626657485962,0.7944223880767822
1775891.0,1.065060019493103,24.0,1,0.0,0.0,1,0,0.0,1.8333333730697632,5.0,1.799599528312683,0.7037667632102966
1778019.0,1.4102801084518433,27.0,0,0.0,1.0,1,1,0.0,0.3333333432674408,4.0,1.209195256233215,0.8838240504264832
1780607.0,1.3725128173828125,75.0,1,0.0,0.0,1,1,0.0,46.91666793823242,4.0,1.732814073562622,1.7227858304977417
1784285.0,0.8242087960243225,70.0,0,1.0,0.0,1,0,0.0,51.08333206176758,5.0,0.3611348569393158,0.7037667632102966
1785191.0,0.2082398831844329,46.0,0,0.0,0.0,1,1,1.0,16.08333396911621,4.0,0.1415250897407531,0.154969573020935
1785549.0,0.3923400640487671,46.0,1,1.0,0.0,1,1,1.0,9.25,5.0,0.6509689688682556,0.7560584545135498
1786039.0,1.6674141883850098,34.0,0,0.0,0.0,1,0,0.0,0.0,5.0,2.445533275604248,0.7037667632102966
1786077.0,0.2088906317949295,58.0,0,0.0,0.0,1,1,1.0,18.58333396911621,5.0,0.0758319795131683,0.0490413792431354
1786441.0,1.2300374507904053,44.0,1,1.0,0.0,1,0,0.0,20.08333396911621,4.0,1.3247746229171753,0.7037667632102966
1786675.0,0.1694428026676178,43.0,1,0.0,1.0,1,1,0.0,2.4166667461395264,5.0,0.2198229283094406,0.2625272572040558
1786749.0,0.9255245923995972,64.0,0,1.0,0.0,1,1,0.0,47.0,5.0,0.4535115361213684,0.373369812965393
1786835.0,1.262377142906189,31.0,1,1.0,0.0,1,1,0.0,10.333333015441896,4.0,1.4462932348251345,1.5577658414840698
1787105.0,0.2248494923114776,55.0,0,0.0,1.0,1,0,1.0,3.9166667461395264,5.0,0.0725520253181457,0.7037667632102966
1787125.0,0.2394448816776275,52.0,0,0.0,0.0,1,0,1.0,6.25,5.0,0.1707724779844284,0.7037667632102966
1787333.0,1.4218138456344604,56.0,1,0.0,0.0,0,0,0.0,6.916666507720947,4.0,0.7667275965213776,0.7037667632102966
1787955.0,1.4676095247268677,39.0,1,1.0,0.0,0,1,0.0,12.166666984558104,5.0,0.7667275965213776,2.9078354835510254
1788911.0,1.6210532188415527,34.0,1,0.0,1.0,1,1,0.0,18.08333396911621,5.0,2.954428434371948,2.2737550735473637
1788973.0,0.2413351386785507,60.0,1,1.0,1.0,1,1,1.0,16.75,5.0,0.3267625868320465,0.7146296501159668
1790599.0,0.1712091267108917,50.0,0,0.0,0.0,0,0,0.0,1.0833333730697632,4.0,0.7667275965213776,0.7037667632102966
1790879.0,1.342887043952942,71.0,1,1.0,0.0,1,1,0.0,48.25,5.0,1.6538337469100952,1.61759352684021
1791149.0,1.4808393716812134,79.0,1,0.0,0.0,1,1,0.0,18.08333396911621,5.0,1.975032091140747,1.9697635173797607
1791163.0,0.9646487832069396,90.0,0,1.0,0.0,0,0,0.0,23.08333396911621,4.0,0.7667275965213776,0.7037667632102966
1791377.0,0.8049858808517456,82.0,0,1.0,0.0,1,1,0.0,18.08333396911621,5.0,0.6254324913024902,0.4935059547424316
1791495.0,0.9914477467536926,31.0,0,1.0,0.0,1,1,0.0,11.666666984558104,4.0,0.8549023866653442,0.9888338446617126
1792531.0,1.0357733964920044,56.0,0,0.0,0.0,1,1,0.0,9.833333015441896,4.0,0.5886745452880859,0.4552052021026611
1793545.0,1.4123154878616333,22.0,1,0.0,0.0,0,0,0.0,7.5,4.0,0.7667275965213776,0.7037667632102966
1793997.0,0.8802943825721741,56.0,0,1.0,0.0,1,1,0.0,39.16666793823242,5.0,0.7594761848449707,0.5658750534057617
1794225.0,0.1400970965623855,66.0,0,0.0,0.0,1,1,1.0,27.33333396911621,5.0,0.0415914580225944,0.0364239029586315
1794231.0,1.3583784103393557,38.0,1,1.0,0.0,1,1,0.0,13.0,4.0,2.2422211170196533,1.675220608711243
1795553.0,1.2337689399719238,38.0,0,1.0,0.0,1,1,0.0,8.916666984558105,5.0,0.9260696172714232,0.8076391220092773
1796173.0,0.3962172567844391,74.0,1,1.0,0.0,0,0,0.0,52.41666793823242,5.0,0.7667275965213776,0.7037667632102966
1796859.0,1.2353520393371582,60.0,1,1.0,0.0,0,0,0.0,38.5,4.0,0.7667275965213776,0.7037667632102966
1801065.0,1.1619659662246704,71.0,0,1.0,0.0,1,1,0.0,56.33333206176758,5.0,1.03748881816864,0.8794923424720764
1801609.0,1.162644386291504,43.0,0,0.0,0.0,0,0,0.0,1.5,5.0,0.7667275965213776,0.7037667632102966
1802951.0,1.6657180786132812,20.0,1,0.0,0.0,1,0,0.0,2.0833332538604736,5.0,4.385536670684815,0.7037667632102966
1806913.0,1.847317695617676,38.0,1,1.0,0.0,0,1,0.0,22.66666603088379,4.0,0.7667275965213776,2.8370473384857178
1806971.0,1.1794925928115845,48.0,0,1.0,0.0,1,1,0.0,28.0,5.0,1.2629297971725464,0.7465406060218811
1807087.0,1.169089674949646,35.0,0,1.0,0.0,1,1,0.0,10.083333015441896,5.0,0.8230704069137573,0.8575420379638672
1807189.0,1.1580082178115845,28.0,0,1.0,0.0,1,1,0.0,3.25,4.0,1.0655810832977295,1.0593252182006836
1807959.0,0.8597145080566406,65.0,0,1.0,0.0,1,0,0.0,47.5,5.0,0.5725739598274231,0.7037667632102966
1808147.0,0.1512838006019592,70.0,0,0.0,0.0,1,1,1.0,1.4166666269302368,4.0,0.0488782711327075,0.0519179254770278
1808385.0,1.0029815435409546,57.0,1,1.0,0.0,0,1,0.0,39.58333206176758,5.0,0.7667275965213776,0.5617976188659668
1808717.0,0.9121816754341124,42.0,0,1.0,0.0,1,1,0.0,6.25,5.0,0.6482711434364319,0.507697582244873
1809325.0,0.872039794921875,47.0,0,1.0,0.0,1,1,0.0,25.5,5.0,0.8020474910736084,0.6597288250923157
1809643.0,0.5332428216934204,31.0,0,0.0,0.0,1,1,1.0,2.3333332538604736,4.0,0.8184048533439636,1.498661756515503
1810247.0,0.3259635865688324,32.0,1,0.0,0.0,1,1,1.0,0.0833333358168602,5.0,0.4599513709545135,0.677412211894989
1810471.0,1.805140495300293,21.0,0,0.0,0.0,1,1,0.0,1.4166666269302368,4.0,3.5762059688568115,6.449036598205566
1811407.0,1.0063737630844116,83.0,0,1.0,0.0,1,0,0.0,65.83333587646484,5.0,0.8509379029273987,0.7037667632102966
1812501.0,0.7367105484008789,43.0,0,1.0,1.0,1,1,1.0,12.666666984558104,5.0,0.6069252490997314,0.2401384860277176
1812505.0,1.7297190427780151,53.0,1,0.0,0.0,1,0,0.0,-0.3333333432674408,4.0,1.7652300596237185,0.7037667632102966
1812873.0,0.917043924331665,70.0,1,0.0,0.0,0,0,0.0,10.333333015441896,5.0,0.7667275965213776,0.7037667632102966
1812941.0,1.0288758277893066,43.0,0,1.0,0.0,0,0,0.0,27.41666603088379,5.0,0.7667275965213776,0.7037667632102966
1814173.0,1.4161601066589355,26.0,1,1.0,0.0,1,1,0.0,9.833333015441896,5.0,4.482276439666748,3.711282730102539
1814535.0,1.2460942268371582,37.0,1,1.0,1.0,0,0,0.0,18.08333396911621,5.0,0.7667275965213776,0.7037667632102966
1815129.0,1.2177122831344604,53.0,1,0.0,0.0,1,1,0.0,10.916666984558104,4.0,0.8202511668205261,0.8133431077003479
1815187.0,0.8100743293762207,49.0,0,0.0,1.0,1,0,0.0,0.0,4.0,0.6372694969177246,0.7037667632102966
1815571.0,0.7266244292259216,55.0,0,1.0,0.0,1,1,0.0,26.0,4.0,0.4846692085266113,0.390365868806839
1816203.0,0.1364095211029052,29.0,1,0.0,1.0,1,1,0.0,0.1666666716337204,4.0,0.1530220508575439,0.199682205915451
1816407.0,0.1062271296977996,53.0,0,1.0,0.0,1,1,1.0,31.75,5.0,0.0799466520547866,0.1199367046356201
1816723.0,1.122728705406189,51.0,1,1.0,0.0,0,0,0.0,24.16666603088379,4.0,0.7667275965213776,0.7037667632102966
1817773.0,1.025144338607788,49.0,1,1.0,0.0,0,0,0.0,27.0,5.0,0.7667275965213776,0.7037667632102966
1820421.0,0.268852561712265,40.0,1,0.0,1.0,0,0,1.0,0.75,5.0,0.7667275965213776,0.7037667632102966
1820741.0,1.299918293952942,36.0,1,1.0,0.0,0,0,0.0,16.08333396911621,4.0,0.7667275965213776,0.7037667632102966
1822831.0,1.0976258516311646,59.0,1,1.0,0.0,1,0,0.0,43.08333206176758,5.0,0.9309764504432678,0.7037667632102966
1823725.0,0.1384237408638,29.0,1,1.0,0.0,0,0,0.0,15.083333015441896,5.0,0.7667275965213776,0.7037667632102966
1823887.0,0.917043924331665,68.0,1,1.0,0.0,1,1,0.0,52.41666793823242,5.0,0.7420943975448608,0.8206765651702881
1824065.0,1.0521693229675293,28.0,1,1.0,0.0,1,1,0.0,6.75,5.0,1.0621644258499146,0.8405473232269287
1825393.0,2.144254446029663,29.0,1,0.0,0.0,0,0,0.0,8.583333015441895,1.0,0.7667275965213776,0.7037667632102966
1825867.0,0.8921672701835632,83.0,0,1.0,0.0,1,1,0.0,66.75,5.0,0.5452830791473389,0.5236323475837708
1825933.0,0.1400970965623855,82.0,0,0.0,0.0,0,1,1.0,11.833333015441896,4.0,0.7667275965213776,0.0390431433916091
1825937.0,0.9280122518539428,34.0,0,1.0,0.0,1,1,0.0,10.416666984558104,5.0,0.7488482594490051,0.8560908436775208
1826075.0,1.5089951753616333,40.0,1,1.0,0.0,1,0,0.0,4.5,5.0,1.9339325428009035,0.7037667632102966
1828001.0,0.8573399782180786,38.0,0,1.0,0.0,1,1,0.0,18.08333396911621,5.0,0.7184174656867981,0.6365352869033813
1828311.0,0.9667972922325134,39.0,0,0.0,0.0,1,1,0.0,0.0,4.0,0.8098453879356384,0.7553723454475403
1829901.0,0.2378334999084472,48.0,0,0.0,0.0,1,0,1.0,11.333333015441896,5.0,0.1210292428731918,0.7037667632102966
1829921.0,0.8100743293762207,59.0,0,0.0,0.0,1,0,0.0,0.0,5.0,0.5250352025032043,0.7037667632102966
1830543.0,1.5875829458236694,44.0,1,1.0,0.0,1,0,0.0,11.333333015441896,4.0,2.445761680603028,0.7037667632102966
1831239.0,1.0729752779006958,33.0,1,1.0,0.0,1,0,0.0,5.583333492279053,5.0,1.0336605310440063,0.7037667632102966
1831591.0,1.2327512502670288,48.0,0,1.0,0.0,1,1,0.0,18.41666603088379,4.0,0.9515894651412964,0.8485775589942932
1831603.0,1.1365238428115845,59.0,0,1.0,0.0,1,1,0.0,20.83333396911621,5.0,1.0628809928894043,0.7146846055984497
1833567.0,1.4836663007736206,55.0,1,1.0,0.0,0,0,0.0,40.66666793823242,5.0,0.7667275965213776,0.7037667632102966
1833759.0,1.0164374113082886,53.0,1,1.0,0.0,1,0,0.0,27.75,4.0,0.8751553297042847,0.7037667632102966
1834561.0,1.928166747093201,37.0,1,1.0,0.0,1,1,0.0,10.916666984558104,5.0,2.6364243030548096,2.6201846599578857
1834885.0,0.9014394879341124,63.0,1,1.0,0.0,0,0,0.0,36.16666793823242,4.0,0.7667275965213776,0.7037667632102966
1835627.0,0.3853367269039154,77.0,0,1.0,0.0,1,0,0.0,55.33333206176758,4.0,0.0956251695752143,0.7037667632102966
1835975.0,1.002868413925171,59.0,0,0.0,1.0,1,1,0.0,18.08333396911621,5.0,0.7034788131713867,0.4764415919780731
1836809.0,0.872039794921875,57.0,0,1.0,0.0,0,0,0.0,18.08333396911621,5.0,0.7667275965213776,0.7037667632102966
1836997.0,1.0032075643539429,29.0,1,1.0,0.0,1,0,0.0,7.416666507720947,4.0,1.2181748151779177,0.7037667632102966
1837465.0,1.7428358793258667,44.0,1,0.0,0.0,0,0,0.0,8.333333015441895,4.0,0.7667275965213776,0.7037667632102966
1838041.0,0.9799140095710754,39.0,0,0.0,0.0,1,0,0.0,18.08333396911621,5.0,0.9153829216957092,0.7037667632102966
1840339.0,1.2019946575164795,64.0,0,1.0,0.0,0,0,0.0,15.0,5.0,0.7667275965213776,0.7037667632102966
1841729.0,0.2250354290008545,53.0,0,1.0,0.0,1,1,1.0,4.75,4.0,0.135751411318779,0.0962993502616882
1841785.0,1.1662627458572388,33.0,1,1.0,0.0,1,0,0.0,10.0,4.0,1.0713247060775757,0.7037667632102966
1844841.0,1.219408392906189,30.0,1,0.0,0.0,1,1,0.0,0.3333333432674408,5.0,1.0301523208618164,1.3258907794952393
1845081.0,0.7702717185020447,72.0,1,1.0,0.0,1,1,0.0,50.25,4.0,0.3930856585502624,0.4774284064769745
1846375.0,0.7756993174552917,82.0,0,0.0,0.0,1,1,0.0,0.3333333432674408,5.0,0.5542675852775574,0.4388996958732605
1846783.0,1.1098380088806152,56.0,1,1.0,0.0,0,0,0.0,28.66666603088379,5.0,0.7667275965213776,0.7037667632102966
1848539.0,0.8465977907180786,57.0,0,1.0,0.0,0,1,0.0,21.5,5.0,0.7667275965213776,0.4084297716617584
1848983.0,0.9324222207069396,75.0,0,1.0,0.0,1,1,0.0,51.08333206176758,3.0,0.4442026913166046,0.4098795056343078
1849533.0,0.5153317451477051,35.0,0,0.0,1.0,0,0,1.0,14.583333015441896,4.0,0.7667275965213776,0.7037667632102966
1850371.0,1.0736538171768188,35.0,0,0.0,0.0,0,0,0.0,18.08333396911621,5.0,0.7667275965213776,0.7037667632102966
1850681.0,1.1098380088806152,59.0,1,1.0,0.0,1,1,0.0,43.08333206176758,4.0,0.8768276572227478,1.062148928642273
1850929.0,1.3466185331344604,74.0,0,1.0,0.0,1,1,0.0,52.5,5.0,1.1802878379821775,1.177547812461853
1851301.0,0.914895474910736,68.0,0,1.0,0.0,1,1,0.0,51.75,5.0,0.6300574541091919,0.6417099833488464
1851973.0,1.7474719285964966,43.0,1,1.0,0.0,1,1,0.0,25.91666603088379,5.0,3.015272855758667,2.9570412635803223
1852051.0,0.8866265416145325,47.0,1,1.0,0.0,1,1,0.0,5.916666507720947,5.0,0.7223932147026062,0.7179014086723328
1854003.0,1.1098380088806152,34.0,0,1.0,0.0,1,0,0.0,15.583333015441896,5.0,0.8064683079719543,0.7037667632102966
1854309.0,1.3619967699050903,70.0,1,1.0,0.0,1,0,0.0,49.25,5.0,0.9184498190879822,0.7037667632102966
1854377.0,1.184241771697998,63.0,1,1.0,0.0,1,1,0.0,28.91666603088379,2.0,1.145559549331665,0.8019273281097412
1854475.0,0.7922083735466003,69.0,1,1.0,0.0,1,1,0.0,50.66666793823242,5.0,0.545307457447052,0.7621176838874817
1855961.0,0.9793486595153807,24.0,1,0.0,0.0,1,0,0.0,3.4166667461395264,5.0,1.3037374019622805,0.7037667632102966
1856209.0,0.9001956582069397,61.0,1,1.0,0.0,1,1,0.0,43.66666793823242,5.0,0.8311982750892639,0.9405987858772278
1857323.0,1.2835222482681274,42.0,0,1.0,0.0,1,1,0.0,21.75,4.0,0.8351131081581116,0.7550240755081177
1858747.0,1.0822474956512451,28.0,1,1.0,0.0,1,1,0.0,13.25,5.0,1.530096411705017,1.9098657369613647
1858757.0,2.0383026599884038,38.0,1,1.0,0.0,0,0,0.0,15.083333015441896,5.0,0.7667275965213776,0.7037667632102966
1859287.0,1.0753499269485474,44.0,0,0.0,1.0,0,0,0.0,0.25,4.0,0.7667275965213776,0.7037667632102966
1860057.0,0.1962474882602691,36.0,1,0.0,1.0,1,1,1.0,4.5,4.0,0.6135662198066711,1.2304211854934692
1860737.0,1.115717887878418,46.0,0,0.0,0.0,1,1,0.0,1.25,4.0,0.9066178798675536,1.0639561414718628
1860835.0,0.8888880610466003,52.0,0,1.0,0.0,1,1,0.0,28.0,4.0,0.5854617357254028,0.5051975846290588
1861177.0,0.842979371547699,49.0,0,1.0,0.0,1,1,0.0,10.666666984558104,5.0,0.6316044330596924,0.3651738166809082
1862227.0,1.5009667873382568,54.0,1,0.0,1.0,1,1,0.0,1.1666666269302368,3.0,1.732048749923706,2.048565626144409
1865663.0,1.0156458616256714,65.0,1,1.0,0.0,0,0,0.0,41.91666793823242,5.0,0.7667275965213776,0.7037667632102966
1867685.0,0.9033617973327636,60.0,0,1.0,0.0,1,0,0.0,17.33333396911621,5.0,0.6387920379638672,0.7037667632102966
1868961.0,1.411976337432861,39.0,0,0.0,0.0,0,0,0.0,11.083333015441896,4.0,0.7667275965213776,0.7037667632102966
1869479.0,0.9874901175498962,57.0,0,1.0,0.0,1,1,0.0,37.41666793823242,5.0,0.6498829126358032,0.4980022609233856
1870403.0,1.4226053953170776,52.0,1,1.0,0.0,1,1,0.0,24.16666603088379,5.0,1.507570743560791,1.4794896841049194
1870439.0,0.8895665407180786,64.0,1,1.0,0.0,1,1,0.0,32.08333206176758,5.0,0.7044832706451416,0.7911728620529175
1870585.0,1.0199428796768188,76.0,1,1.0,0.0,0,0,0.0,59.16666793823242,5.0,0.7667275965213776,0.7037667632102966
1872925.0,0.897707998752594,53.0,0,0.0,0.0,0,0,0.0,2.4166667461395264,5.0,0.7667275965213776,0.7037667632102966
1872973.0,0.8686475157737732,70.0,1,1.0,0.0,1,0,0.0,50.83333206176758,5.0,0.8243562579154968,0.7037667632102966
1873259.0,1.097965121269226,65.0,1,1.0,0.0,1,1,0.0,44.66666793823242,4.0,0.2161086648702621,0.7616122364997864
1873799.0,0.1851537674665451,31.0,0,1.0,1.0,0,0,1.0,0.5833333134651184,5.0,0.7667275965213776,0.7037667632102966
1874783.0,1.70111083984375,42.0,0,1.0,0.0,1,1,0.0,24.75,4.0,1.720165729522705,1.6268317699432373
1875459.0,1.7715569734573364,43.0,1,1.0,0.0,0,0,0.0,17.08333396911621,3.0,0.7667275965213776,0.7037667632102966
1875999.0,1.2789993286132812,50.0,1,1.0,0.0,0,0,0.0,26.91666603088379,4.0,0.7667275965213776,0.7037667632102966
1877111.0,0.3279778361320495,81.0,1,1.0,0.0,0,0,1.0,34.0,5.0,0.7667275965213776,0.7037667632102966
1877643.0,1.2709708213806152,21.0,0,1.0,0.0,1,1,0.0,20.83333396911621,3.0,2.2097909450531006,2.4544005393981934
1879743.0,1.269727110862732,50.0,0,1.0,0.0,1,1,0.0,9.583333015441896,5.0,1.6225125789642334,0.9803207516670228
1880801.0,0.9895254969596864,64.0,1,1.0,0.0,1,0,0.0,50.0,4.0,0.6366844177246094,0.7037667632102966
1880833.0,1.7715569734573364,37.0,1,1.0,0.0,0,1,0.0,16.66666603088379,5.0,0.7667275965213776,1.683479070663452
1882591.0,0.8049858808517456,68.0,0,1.0,0.0,1,0,0.0,47.16666793823242,5.0,0.5773354768753052,0.7037667632102966
1883037.0,1.4270153045654297,74.0,1,1.0,0.0,1,1,0.0,52.5,5.0,2.147322416305542,1.4801769256591797
1883557.0,1.3099819421768188,35.0,1,1.0,0.0,0,0,0.0,17.75,4.0,0.7667275965213776,0.7037667632102966
1884543.0,0.1248509660363197,44.0,1,0.0,1.0,1,1,0.0,1.6666666269302368,5.0,0.088653415441513,0.1739973574876785
1885139.0,0.7623564004898071,70.0,0,1.0,0.0,1,1,0.0,47.5,4.0,0.3740187585353851,0.3622375130653381
1885983.0,0.2698441743850708,52.0,0,0.0,0.0,0,0,1.0,1.8333333730697632,5.0,0.7667275965213776,0.7037667632102966
1886009.0,1.702128529548645,43.0,1,1.0,0.0,1,0,0.0,21.41666603088379,3.0,3.464287042617798,0.7037667632102966
1887259.0,0.3711132109165191,33.0,0,0.0,0.0,1,1,1.0,0.0833333358168602,2.0,0.2428233325481414,0.304621160030365
1888381.0,0.3069368898868561,64.0,0,0.0,1.0,1,1,0.0,2.75,4.0,0.0775640085339546,0.0753425881266594
1889229.0,0.5290594696998596,68.0,0,0.0,0.0,1,1,1.0,24.33333396911621,4.0,0.1882018148899078,0.2829201221466064
1889817.0,1.63665771484375,40.0,1,1.0,0.0,0,0,0.0,17.83333396911621,4.0,0.7667275965213776,0.7037667632102966
1890179.0,1.026388168334961,27.0,1,0.0,1.0,0,0,0.0,0.75,5.0,0.7667275965213776,0.7037667632102966
1890779.0,0.7982013821601868,68.0,1,1.0,0.0,1,1,0.0,42.0,5.0,0.4957224428653717,0.4570293724536896
1891491.0,1.060989260673523,54.0,0,1.0,0.0,1,1,0.0,26.75,5.0,0.7691537141799927,0.5609416365623474
1893173.0,1.0059969425201416,42.0,0,0.0,1.0,0,0,0.0,13.0,3.0,0.7667275965213776,0.7037667632102966
1894235.0,0.8465977907180786,56.0,0,1.0,0.0,0,0,0.0,34.33333206176758,4.0,0.7667275965213776,0.7037667632102966
1895841.0,0.1531430780887603,56.0,0,0.0,1.0,1,0,1.0,17.0,4.0,0.1415061950683593,0.7037667632102966
1898367.0,1.6405022144317627,53.0,1,1.0,0.0,1,1,0.0,17.66666603088379,4.0,2.4074745178222656,1.8353036642074585
1898883.0,2.099137306213379,35.0,0,0.0,0.0,0,0,0.0,7.166666507720947,5.0,0.7667275965213776,0.7037667632102966
1899449.0,1.6907079219818115,34.0,0,1.0,0.0,1,1,0.0,21.25,5.0,1.6449893712997437,1.5595253705978394
1899645.0,0.8896796703338623,34.0,0,1.0,0.0,1,1,0.0,8.166666984558105,5.0,0.7354705333709717,0.8581770658493042
1900313.0,1.4767686128616333,82.0,0,1.0,0.0,0,0,0.0,55.75,5.0,0.7667275965213776,0.7037667632102966
1900415.0,1.8469784259796145,28.0,0,0.0,0.0,0,0,0.0,4.083333492279053,5.0,0.7667275965213776,0.7037667632102966
1900621.0,1.5160059928894043,43.0,0,1.0,0.0,1,1,0.0,24.0,5.0,1.21062433719635,1.2798155546188354
1900719.0,1.4631996154785156,30.0,0,0.0,0.0,1,1,0.0,6.083333492279053,4.0,1.866665244102478,1.4632188081741333
1900947.0,1.142629861831665,60.0,1,1.0,0.0,1,0,0.0,19.25,3.0,0.8206292390823364,0.7037667632102966
1900951.0,0.7474303841590881,53.0,0,1.0,0.0,1,1,0.0,40.83333206176758,5.0,0.4954967200756073,0.2801108062267303
1900989.0,1.1860510110855105,76.0,0,0.0,1.0,1,1,0.0,8.5,5.0,0.8659604787826538,0.6878820061683655
1901035.0,0.872039794921875,58.0,0,1.0,0.0,0,0,0.0,38.08333206176758,5.0,0.7667275965213776,0.7037667632102966
1901119.0,1.6582552194595337,32.0,1,0.0,0.0,0,0,0.0,10.166666984558104,4.0,0.7667275965213776,0.7037667632102966
1901639.0,0.8886619210243225,57.0,0,1.0,0.0,1,1,0.0,29.33333396911621,4.0,0.6492529511451721,0.4895497262477875
1902067.0,0.9765217900276184,52.0,1,1.0,0.0,1,1,0.0,32.08333206176758,5.0,0.924315333366394,0.9527565240859984
1902987.0,1.036904215812683,59.0,0,1.0,0.0,1,1,0.0,24.16666603088379,4.0,0.6992861032485962,0.5752974152565002
1903389.0,0.919192373752594,70.0,1,1.0,0.0,1,1,0.0,48.41666793823242,4.0,0.7594369053840637,0.6637206077575684
1903763.0,1.214093804359436,63.0,1,1.0,0.0,1,0,0.0,38.5,3.0,1.0843498706817627,0.7037667632102966
1904851.0,1.250391125679016,64.0,1,1.0,0.0,1,0,0.0,26.66666603088379,5.0,1.3249467611312866,0.7037667632102966
1905893.0,0.7960529327392578,55.0,0,1.0,0.0,1,0,0.0,34.5,5.0,0.3861836791038513,0.7037667632102966
1908393.0,0.3598335683345794,29.0,1,1.0,1.0,0,0,0.0,5.75,4.0,0.7667275965213776,0.7037667632102966
1908725.0,1.113117218017578,24.0,1,1.0,0.0,1,1,0.0,6.0,5.0,1.4275470972061155,2.7377872467041016
1909345.0,0.9069802165031432,70.0,0,1.0,0.0,0,1,0.0,49.75,4.0,0.7667275965213776,0.5971630215644836
1909355.0,0.9298214912414552,32.0,0,1.0,0.0,1,0,0.0,14.75,5.0,0.5804955363273621,0.7037667632102966
1909363.0,1.0378087759017944,85.0,1,1.0,0.0,1,1,0.0,62.66666793823242,5.0,0.6419107913970947,1.0385006666183472
1910719.0,1.3562299013137815,55.0,0,1.0,0.0,1,1,0.0,28.08333396911621,5.0,1.466835618019104,0.9876461029052734
